ID;id_inspection;id_question;id_answer;SCORE
1360;91;21;69;24
1361;91;22;71;16
1362;91;23;73;16
1363;91;24;75;28
1364;91;25;77;28
1365;91;26;79;28
1366;92;12;46;40
1367;92;13;48;32
1368;92;14;50;32
1369;92;15;54;24
1370;92;16;58;24
1371;92;17;60;20
1372;92;18;61;8
1373;92;19;65;32
1374;92;20;67;24
1375;92;21;69;24
1376;92;22;71;16
1377;92;23;73;16
1378;92;24;75;28
1379;92;25;77;28
1380;92;26;79;28
1381;93;12;46;40
1382;93;13;48;32
1383;93;14;50;32
1384;93;15;54;24
1385;93;16;58;24
1386;93;17;60;20
1387;93;18;63;32
1388;93;19;65;32
1389;93;20;67;24
1390;93;21;69;24
1391;93;22;71;16
1392;93;23;73;16
1393;93;24;75;28
1394;93;25;77;28
1395;93;26;79;28
1396;94;12;46;40
1397;94;13;48;32
1398;94;14;50;32
1399;94;15;54;24
1400;94;16;58;24
1401;94;17;60;20
1402;94;18;61;8
1403;94;19;65;32
1404;94;20;67;24
1405;94;21;69;24
1406;94;22;71;16
1407;94;23;73;16
1408;94;24;75;28
1409;94;25;77;28
1410;94;26;79;28
1411;95;12;46;40
1412;95;13;48;32
1413;95;14;50;32
1414;95;15;54;24
1415;95;16;58;24
1416;95;17;60;20
1417;95;18;62;16
1418;95;19;65;32
1419;95;20;67;24
1420;95;21;69;24
1421;95;22;70;4
1422;95;23;73;16
1423;95;24;75;28
1424;95;25;77;28
1425;95;26;79;28
1426;96;12;45;10
1427;96;13;48;32
1428;96;14;50;32
1429;96;15;54;24
1430;96;16;58;24
1431;96;17;60;20
1432;96;18;63;32
1433;96;19;65;32
1434;96;20;67;24
1435;96;21;69;24
1436;96;22;70;4
1437;96;23;73;16
1438;96;24;75;28
1439;96;25;77;28
1440;96;26;79;28
1441;97;12;46;40
1442;97;13;48;32
1443;97;14;50;32
1444;97;15;54;24
1445;97;16;58;24
1446;97;17;60;20
1447;97;18;62;16
1448;97;19;65;32
1449;97;20;67;24
1450;97;21;69;24
1451;97;22;70;4
1452;97;23;73;16
1453;97;24;75;28
1454;97;25;77;28
1455;97;26;79;28
1456;98;12;45;10
1457;98;13;47;8
1458;98;14;50;32
1459;98;15;54;24
1460;98;16;58;24
1461;98;17;60;20
1462;98;18;63;32
1463;98;19;65;32
1464;98;20;67;24
1465;98;21;69;24
1466;98;22;70;4
1467;98;23;73;16
1468;98;24;75;28
1469;98;25;77;28
1470;98;26;79;28
1471;99;12;45;10
1472;99;13;47;8
1473;99;14;50;32
1474;99;15;54;24
1475;99;16;58;24
1476;99;17;60;20
1477;99;18;63;32
1478;99;19;65;32
1479;99;20;67;24
1480;99;21;69;24
1481;99;22;70;4
1482;99;23;73;16
1483;99;24;75;28
1484;99;25;77;28
1485;99;26;79;28
1486;100;12;46;40
1487;100;13;48;32
1488;100;14;50;32
1489;100;15;54;24
1490;100;16;58;24
1491;100;17;60;20
1492;100;18;63;32
1493;100;19;65;32
1494;100;20;67;24
1495;100;21;69;24
1496;100;22;70;4
1497;100;23;73;16
1498;100;24;75;28
1499;100;25;77;28
1500;100;26;79;28
1501;101;12;46;40
1502;101;13;48;32
1503;101;14;50;32
1504;101;15;54;24
1505;101;16;58;24
1506;101;17;60;20
1507;101;18;63;32
1508;101;19;65;32
1509;101;20;67;24
1510;101;21;69;24
1511;101;22;70;4
1512;101;23;73;16
1513;101;24;75;28
1514;101;25;77;28
1515;101;26;79;28
1516;102;12;46;40
1517;102;13;48;32
1518;102;14;50;32
1519;102;15;53;18
1520;102;16;57;18
1521;102;17;60;20
1522;102;18;63;32
1523;102;19;65;32
1524;102;20;67;24
1525;102;21;69;24
1526;102;22;70;4
1527;102;23;73;16
1528;102;24;75;28
1529;102;25;77;28
1530;102;26;79;28
1531;103;12;46;40
1532;103;13;48;32
1533;103;14;50;32
1534;103;15;54;24
1535;103;16;58;24
1536;103;17;60;20
1537;103;18;61;8
1538;103;19;65;32
1539;103;20;67;24
1540;103;21;69;24
1541;103;22;71;16
1542;103;23;73;16
1543;103;24;75;28
1544;103;25;77;28
1545;103;26;79;28
1546;104;12;46;40
1547;104;13;48;32
1548;104;14;50;32
1549;104;15;54;24
1550;104;16;58;24
1551;104;17;60;20
1552;104;18;63;32
1553;104;19;65;32
1554;104;20;67;24
1555;104;21;69;24
1556;104;22;71;16
1557;104;23;73;16
1558;104;24;75;28
1559;104;25;77;28
1560;104;26;79;28
1561;105;12;46;40
1562;105;13;47;8
1563;105;14;50;32
1564;105;15;54;24
1565;105;16;58;24
1566;105;17;60;20
1567;105;18;63;32
1568;105;19;65;32
1569;105;20;67;24
1570;105;21;69;24
1571;105;22;71;16
1572;105;23;73;16
1573;105;24;75;28
1574;105;25;77;28
1575;105;26;79;28
1576;106;12;45;10
1577;106;13;48;32
1578;106;14;50;32
1579;106;15;54;24
1580;106;16;58;24
1581;106;17;60;20
1582;106;18;63;32
1583;106;19;64;8
1584;106;20;67;24
1585;106;21;69;24
1586;106;22;70;4
1587;106;23;73;16
1588;106;24;75;28
1589;106;25;77;28
1590;106;26;79;28
1591;107;12;45;10
1592;107;13;48;32
1593;107;14;50;32
1594;107;15;54;24
1595;107;16;58;24
1596;107;17;60;20
1597;107;18;63;32
1598;107;19;64;8
1599;107;20;67;24
1600;107;21;69;24
1601;107;22;70;4
1602;107;23;73;16
1603;107;24;75;28
1604;107;25;77;28
1605;107;26;79;28
1606;108;12;46;40
1607;108;13;48;32
1608;108;14;50;32
1609;108;15;54;24
1610;108;16;58;24
1611;108;17;60;20
1612;108;18;63;32
1613;108;19;65;32
1614;108;20;67;24
1615;108;21;69;24
1616;108;22;70;4
1617;108;23;73;16
1618;108;24;75;28
1619;108;25;77;28
1620;108;26;79;28
1621;109;12;46;40
1622;109;13;47;8
1623;109;14;50;32
1624;109;15;54;24
1625;109;16;58;24
1626;109;17;60;20
1627;109;18;62;16
1628;109;19;65;32
1629;109;20;67;24
1630;109;21;69;24
1631;109;22;70;4
1632;109;23;73;16
1633;109;24;75;28
1634;109;25;77;28
1635;109;26;79;28
1636;110;12;45;10
1637;110;13;48;32
1638;110;14;50;32
1639;110;15;54;24
1640;110;16;58;24
1641;110;17;60;20
1642;110;18;63;32
1643;110;19;64;8
1644;110;20;67;24
1645;110;21;69;24
1646;110;22;70;4
1647;110;23;73;16
1648;110;24;75;28
1649;110;25;77;28
1650;110;26;79;28
1651;111;12;45;10
1652;111;13;48;32
1653;111;14;50;32
1654;111;15;54;24
1655;111;16;58;24
1656;111;17;60;20
1657;111;18;63;32
1658;111;19;64;8
1659;111;20;67;24
1660;111;21;69;24
1661;111;22;70;4
1662;111;23;73;16
1663;111;24;75;28
1664;111;25;77;28
1665;111;26;79;28
1666;112;12;46;40
1667;112;13;48;32
1668;112;14;50;32
1669;112;15;54;24
1670;112;16;58;24
1671;112;17;60;20
1672;112;18;63;32
1673;112;19;65;32
1674;112;20;67;24
1675;112;21;69;24
1676;112;22;70;4
1677;112;23;73;16
1678;112;24;75;28
1679;112;25;77;28
1680;112;26;79;28
1681;113;12;46;40
1682;113;13;47;8
1683;113;14;50;32
1684;113;15;54;24
1685;113;16;58;24
1686;113;17;60;20
1687;113;18;62;16
1688;113;19;65;32
1689;113;20;67;24
1690;113;21;69;24
1691;113;22;70;4
1692;113;23;73;16
1693;113;24;75;28
1694;113;25;77;28
1695;113;26;79;28
1696;114;12;46;40
1697;114;13;48;32
1698;114;14;50;32
1699;114;15;54;24
1700;114;16;58;24
1701;114;17;60;20
1702;114;18;63;32
1703;114;19;65;32
1704;114;20;67;24
1705;114;21;69;24
1706;114;22;70;4
1707;114;23;73;16
1708;114;24;75;28
1709;114;25;77;28
1710;114;26;79;28
1711;115;12;46;40
1712;115;13;48;32
1713;115;14;49;8
1714;115;15;54;24
1715;115;16;58;24
1716;115;17;60;20
1717;115;18;63;32
1718;115;19;64;8
1719;115;20;67;24
1720;115;21;69;24
1721;115;22;71;16
1722;115;23;73;16
1723;115;24;75;28
1724;115;25;77;28
1725;115;26;79;28
1726;116;12;46;40
1727;116;13;48;32
1728;116;14;50;32
1729;116;15;54;24
1730;116;16;57;18
1731;116;17;60;20
1732;116;18;62;16
1733;116;19;64;8
1734;116;20;67;24
1735;116;21;69;24
1736;116;22;70;4
1737;116;23;73;16
1738;116;24;75;28
1739;116;25;77;28
1740;116;26;79;28
1741;117;12;46;40
1742;117;13;48;32
1743;117;14;50;32
1744;117;15;51;6
1745;117;16;58;24
1746;117;17;60;20
1747;117;18;63;32
1748;117;19;65;32
1749;117;20;67;24
1750;117;21;69;24
1751;117;22;71;16
1752;117;23;73;16
1753;117;24;75;28
1754;117;25;77;28
1755;117;26;79;28
1756;118;12;46;40
1757;118;13;48;32
1758;118;14;50;32
1759;118;15;54;24
1760;118;16;58;24
1761;118;17;60;20
1762;118;18;61;8
1763;118;19;65;32
1764;118;20;67;24
1765;118;21;69;24
1766;118;22;71;16
1767;118;23;73;16
1768;118;24;75;28
1769;118;25;77;28
1770;118;26;79;28
1771;119;12;45;10
1772;119;13;48;32
1773;119;14;50;32
1774;119;15;52;12
1775;119;16;57;18
1776;119;17;60;20
1777;119;18;63;32
1778;119;19;65;32
1779;119;20;67;24
1780;119;21;69;24
1781;119;22;70;4
1782;119;23;73;16
1783;119;24;75;28
1784;119;25;77;28
1785;119;26;79;28
1786;120;12;46;40
1787;120;13;48;32
1788;120;14;50;32
1789;120;15;54;24
1790;120;16;58;24
1791;120;17;60;20
1792;120;18;63;32
1793;120;19;65;32
1794;120;20;67;24
1795;120;21;69;24
1796;120;22;71;16
1797;120;23;73;16
1798;120;24;75;28
1799;120;25;77;28
1800;120;26;79;28
1801;121;12;46;40
1802;121;13;48;32
1803;121;14;50;32
1804;121;15;54;24
1805;121;16;58;24
1806;121;17;60;20
1807;121;18;63;32
1808;121;19;65;32
1809;121;20;67;24
1810;121;21;69;24
1811;121;22;70;4
1812;121;23;73;16
1813;121;24;75;28
1814;121;25;77;28
1815;121;26;79;28
1816;122;12;46;40
1817;122;13;47;8
1818;122;14;50;32
1819;122;15;54;24
1820;122;16;58;24
1821;122;17;60;20
1822;122;18;63;32
1823;122;19;65;32
1824;122;20;67;24
1825;122;21;69;24
1826;122;22;70;4
1827;122;23;73;16
1828;122;24;75;28
1829;122;25;77;28
1830;122;26;79;28
1831;123;12;46;40
1832;123;13;48;32
1833;123;14;50;32
1834;123;15;54;24
1835;123;16;58;24
1836;123;17;60;20
1837;123;18;62;16
1838;123;19;65;32
1839;123;20;67;24
1840;123;21;69;24
1841;123;22;70;4
1842;123;23;73;16
1843;123;24;75;28
1844;123;25;77;28
1845;123;26;79;28
1846;124;12;46;40
1847;124;13;48;32
1848;124;14;50;32
1849;124;15;54;24
1850;124;16;58;24
1851;124;17;60;20
1852;124;18;62;16
1853;124;19;65;32
1854;124;20;67;24
1855;124;21;69;24
1856;124;22;70;4
1857;124;23;73;16
1858;124;24;75;28
1859;124;25;77;28
1860;124;26;79;28
1861;125;12;46;40
1862;125;13;48;32
1863;125;14;50;32
1864;125;15;51;6
1865;125;16;58;24
1866;125;17;60;20
1867;125;18;63;32
1868;125;19;65;32
1869;125;20;67;24
1870;125;21;69;24
1871;125;22;70;4
1872;125;23;73;16
1873;125;24;75;28
1874;125;25;77;28
1875;125;26;79;28
1876;126;12;46;40
1877;126;13;48;32
1878;126;14;50;32
1879;126;15;51;6
1880;126;16;58;24
1881;126;17;60;20
1882;126;18;63;32
1883;126;19;65;32
1884;126;20;67;24
1885;126;21;69;24
1886;126;22;71;16
1887;126;23;73;16
1888;126;24;75;28
1889;126;25;77;28
1890;126;26;79;28
1891;127;12;46;40
1892;127;13;48;32
1893;127;14;49;8
1894;127;15;54;24
1895;127;16;58;24
1896;127;17;60;20
1897;127;18;61;8
1898;127;19;65;32
1899;127;20;67;24
1900;127;21;69;24
1901;127;22;70;4
1902;127;23;73;16
1903;127;24;75;28
1904;127;25;77;28
1905;127;26;79;28
1906;128;12;46;40
1907;128;13;48;32
1908;128;14;50;32
1909;128;15;54;24
1910;128;16;58;24
1911;128;17;60;20
1912;128;18;62;16
1913;128;19;65;32
1914;128;20;67;24
1915;128;21;69;24
1916;128;22;70;4
1917;128;23;73;16
1918;128;24;75;28
1919;128;25;77;28
1920;128;26;79;28
1921;129;12;46;40
1922;129;13;48;32
1923;129;14;50;32
1924;129;15;54;24
1925;129;16;58;24
1926;129;17;60;20
1927;129;18;63;32
1928;129;19;65;32
1929;129;20;67;24
1930;129;21;69;24
1931;129;22;70;4
1932;129;23;73;16
1933;129;24;75;28
1934;129;25;77;28
1935;129;26;79;28
1936;130;12;46;40
1937;130;13;47;8
1938;130;14;50;32
1939;130;15;54;24
1940;130;16;58;24
1941;130;17;60;20
1942;130;18;63;32
1943;130;19;65;32
1944;130;20;67;24
1945;130;21;69;24
1946;130;22;70;4
1947;130;23;73;16
1948;130;24;75;28
1949;130;25;77;28
1950;130;26;79;28
1951;131;12;46;40
1952;131;13;48;32
1953;131;14;50;32
1954;131;15;54;24
1955;131;16;58;24
1956;131;17;60;20
1957;131;18;62;16
1958;131;19;65;32
1959;131;20;67;24
1960;131;21;69;24
1961;131;22;70;4
1962;131;23;73;16
1963;131;24;75;28
1964;131;25;77;28
1965;131;26;79;28
1966;132;12;46;40
1967;132;13;48;32
1968;132;14;50;32
1969;132;15;51;6
1970;132;16;58;24
1971;132;17;60;20
1972;132;18;63;32
1973;132;19;65;32
1974;132;20;67;24
1975;132;21;69;24
1976;132;22;71;16
1977;132;23;73;16
1978;132;24;75;28
1979;132;25;77;28
1980;132;26;79;28
1981;133;12;46;40
1982;133;13;48;32
1983;133;14;50;32
1984;133;15;51;6
1985;133;16;58;24
1986;133;17;60;20
1987;133;18;63;32
1988;133;19;65;32
1989;133;20;67;24
1990;133;21;69;24
1991;133;22;71;16
1992;133;23;73;16
1993;133;24;75;28
1994;133;25;77;28
1995;133;26;79;28
1996;134;12;46;40
1997;134;13;48;32
1998;134;14;49;8
1999;134;15;54;24
2000;134;16;58;24
2001;134;17;60;20
2002;134;18;61;8
2003;134;19;65;32
2004;134;20;67;24
2005;134;21;69;24
2006;134;22;71;16
2007;134;23;73;16
2008;134;24;75;28
2009;134;25;77;28
2010;134;26;79;28
2011;135;12;46;40
2012;135;13;48;32
2013;135;14;50;32
2014;135;15;54;24
2015;135;16;58;24
2016;135;17;60;20
2017;135;18;63;32
2018;135;19;65;32
2019;135;20;67;24
2020;135;21;69;24
2021;135;22;70;4
2022;135;23;73;16
2023;135;24;75;28
2024;135;25;77;28
2025;135;26;79;28
2026;136;12;46;40
2027;136;13;48;32
2028;136;14;50;32
2029;136;15;54;24
2030;136;16;58;24
2031;136;17;60;20
2032;136;18;62;16
2033;136;19;65;32
2034;136;20;67;24
2035;136;21;69;24
2036;136;22;70;4
2037;136;23;73;16
2038;136;24;75;28
2039;136;25;77;28
2040;136;26;79;28
2041;137;12;46;40
2042;137;13;48;32
2043;137;14;50;32
2044;137;15;54;24
2045;137;16;58;24
2046;137;17;60;20
2047;137;18;62;16
2048;137;19;65;32
2049;137;20;67;24
2050;137;21;69;24
2051;137;22;70;4
2052;137;23;73;16
2053;137;24;75;28
2054;137;25;77;28
2055;137;26;79;28
2056;138;12;46;40
2057;138;13;48;32
2058;138;14;50;32
2059;138;15;54;24
2060;138;16;58;24
2061;138;17;60;20
2062;138;18;62;16
2063;138;19;65;32
2064;138;20;67;24
2065;138;21;69;24
2066;138;22;70;4
2067;138;23;73;16
2068;138;24;75;28
2069;138;25;77;28
2070;138;26;79;28
2071;139;12;46;40
2072;139;13;47;8
2073;139;14;50;32
2074;139;15;54;24
2075;139;16;57;18
2076;139;17;60;20
2077;139;18;62;16
2078;139;19;65;32
2079;139;20;67;24
2080;139;21;69;24
2081;139;22;70;4
2082;139;23;73;16
2083;139;24;75;28
2084;139;25;77;28
2085;139;26;79;28
2086;140;12;46;40
2087;140;13;48;32
2088;140;14;50;32
2089;140;15;54;24
2090;140;16;58;24
2091;140;17;60;20
2092;140;18;63;32
2093;140;19;65;32
2094;140;20;67;24
2095;140;21;69;24
2096;140;22;71;16
2097;140;23;73;16
2098;140;24;75;28
2099;140;25;77;28
2100;140;26;79;28
2101;141;12;46;40
2102;141;13;48;32
2103;141;14;49;8
2104;141;15;54;24
2105;141;16;58;24
2106;141;17;60;20
2107;141;18;63;32
2108;141;19;65;32
2109;141;20;67;24
2110;141;21;69;24
2111;141;22;71;16
2112;141;23;73;16
2113;141;24;75;28
2114;141;25;77;28
2115;141;26;79;28
2116;142;12;46;40
2117;142;13;48;32
2118;142;14;50;32
2119;142;15;54;24
2120;142;16;57;18
2121;142;17;60;20
2122;142;18;63;32
2123;142;19;65;32
2124;142;20;67;24
2125;142;21;69;24
2126;142;22;71;16
2127;142;23;73;16
2128;142;24;75;28
2129;142;25;77;28
2130;142;26;79;28
2131;143;12;46;40
2132;143;13;48;32
2133;143;14;50;32
2134;143;15;54;24
2135;143;16;58;24
2136;143;17;60;20
2137;143;18;63;32
2138;143;19;65;32
2139;143;20;67;24
2140;143;21;69;24
2141;143;22;71;16
2142;143;23;73;16
2143;143;24;75;28
2144;143;25;77;28
2145;143;26;79;28
2146;144;12;46;40
2147;144;13;48;32
2148;144;14;50;32
2149;144;15;54;24
2150;144;16;57;18
2151;144;17;60;20
2152;144;18;63;32
2153;144;19;65;32
2154;144;20;67;24
2155;144;21;69;24
2156;144;22;71;16
2157;144;23;73;16
2158;144;24;75;28
2159;144;25;77;28
2160;144;26;79;28
2161;145;12;46;40
2162;145;13;48;32
2163;145;14;49;8
2164;145;15;54;24
2165;145;16;58;24
2166;145;17;60;20
2167;145;18;61;8
2168;145;19;65;32
2169;145;20;67;24
2170;145;21;69;24
2171;145;22;71;16
2172;145;23;73;16
2173;145;24;75;28
2174;145;25;77;28
2175;145;26;79;28
2176;146;12;46;40
2177;146;13;48;32
2178;146;14;50;32
2179;146;15;54;24
2180;146;16;58;24
2181;146;17;60;20
2182;146;18;61;8
2183;146;19;65;32
2184;146;20;67;24
2185;146;21;69;24
2186;146;22;71;16
2187;146;23;73;16
2188;146;24;75;28
2189;146;25;77;28
2190;146;26;79;28
2191;147;12;46;40
2192;147;13;48;32
2193;147;14;50;32
2194;147;15;54;24
2195;147;16;58;24
2196;147;17;60;20
2197;147;18;61;8
2198;147;19;65;32
2199;147;20;67;24
2200;147;21;69;24
2201;147;22;71;16
2202;147;23;73;16
2203;147;24;75;28
2204;147;25;77;28
2205;147;26;79;28
2206;148;12;46;40
2207;148;13;48;32
2208;148;14;50;32
2209;148;15;54;24
2210;148;16;58;24
2211;148;17;60;20
2212;148;18;61;8
2213;148;19;65;32
2214;148;20;67;24
2215;148;21;69;24
2216;148;22;70;4
2217;148;23;73;16
2218;148;24;75;28
2219;148;25;77;28
2220;148;26;79;28
2221;149;12;46;40
2222;149;13;47;8
2223;149;14;50;32
2224;149;15;54;24
2225;149;16;57;18
2226;149;17;60;20
2227;149;18;63;32
2228;149;19;65;32
2229;149;20;67;24
2230;149;21;69;24
2231;149;22;70;4
2232;149;23;73;16
2233;149;24;75;28
2234;149;25;77;28
2235;149;26;79;28
2236;150;12;46;40
2237;150;13;47;8
2238;150;14;50;32
2239;150;15;54;24
2240;150;16;58;24
2241;150;17;60;20
2242;150;18;62;16
2243;150;19;65;32
2244;150;20;67;24
2245;150;21;69;24
2246;150;22;70;4
2247;150;23;73;16
2248;150;24;75;28
2249;150;25;77;28
2250;150;26;79;28
2251;151;12;46;40
2252;151;13;48;32
2253;151;14;50;32
2254;151;15;54;24
2255;151;16;58;24
2256;151;17;60;20
2257;151;18;63;32
2258;151;19;65;32
2259;151;20;67;24
2260;151;21;69;24
2261;151;22;70;4
2262;151;23;73;16
2263;151;24;75;28
2264;151;25;77;28
2265;151;26;79;28
2266;152;12;46;40
2267;152;13;48;32
2268;152;14;50;32
2269;152;15;54;24
2270;152;16;58;24
2271;152;17;60;20
2272;152;18;62;16
2273;152;19;65;32
2274;152;20;67;24
2275;152;21;69;24
2276;152;22;70;4
2277;152;23;73;16
2278;152;24;75;28
2279;152;25;77;28
2280;152;26;79;28
2281;153;12;46;40
2282;153;13;48;32
2283;153;14;50;32
2284;153;15;54;24
2285;153;16;58;24
2286;153;17;60;20
2287;153;18;63;32
2288;153;19;65;32
2289;153;20;67;24
2290;153;21;69;24
2291;153;22;71;16
2292;153;23;73;16
2293;153;24;75;28
2294;153;25;77;28
2295;153;26;79;28
2296;154;12;46;40
2297;154;13;48;32
2298;154;14;50;32
2299;154;15;54;24
2300;154;16;57;18
2301;154;17;60;20
2302;154;18;63;32
2303;154;19;65;32
2304;154;20;67;24
2305;154;21;69;24
2306;154;22;70;4
2307;154;23;73;16
2308;154;24;75;28
2309;154;25;77;28
2310;154;26;79;28
2311;155;12;46;40
2312;155;13;48;32
2313;155;14;50;32
2314;155;15;54;24
2315;155;16;58;24
2316;155;17;60;20
2317;155;18;63;32
2318;155;19;65;32
2319;155;20;67;24
2320;155;21;69;24
2321;155;22;70;4
2322;155;23;73;16
2323;155;24;75;28
2324;155;25;77;28
2325;155;26;79;28
2326;156;12;46;40
2327;156;13;47;8
2328;156;14;50;32
2329;156;15;54;24
2330;156;16;58;24
2331;156;17;60;20
2332;156;18;62;16
2333;156;19;65;32
2334;156;20;67;24
2335;156;21;69;24
2336;156;22;70;4
2337;156;23;73;16
2338;156;24;75;28
2339;156;25;77;28
2340;156;26;79;28
2341;157;12;46;40
2342;157;13;48;32
2343;157;14;50;32
2344;157;15;54;24
2345;157;16;58;24
2346;157;17;60;20
2347;157;18;62;16
2348;157;19;65;32
2349;157;20;67;24
2350;157;21;69;24
2351;157;22;70;4
2352;157;23;73;16
2353;157;24;75;28
2354;157;25;77;28
2355;157;26;79;28
2356;158;12;46;40
2357;158;13;48;32
2358;158;14;50;32
2359;158;15;54;24
2360;158;16;58;24
2361;158;17;60;20
2362;158;18;62;16
2363;158;19;65;32
2364;158;20;67;24
2365;158;21;69;24
2366;158;22;70;4
2367;158;23;73;16
2368;158;24;75;28
2369;158;25;77;28
2370;158;26;79;28
2371;159;12;46;40
2372;159;13;48;32
2373;159;14;50;32
2374;159;15;51;6
2375;159;16;58;24
2376;159;17;60;20
2377;159;18;63;32
2378;159;19;65;32
2379;159;20;67;24
2380;159;21;69;24
2381;159;22;71;16
2382;159;23;73;16
2383;159;24;75;28
2384;159;25;77;28
2385;159;26;79;28
2386;160;12;46;40
2387;160;13;47;8
2388;160;14;50;32
2389;160;15;54;24
2390;160;16;58;24
2391;160;17;60;20
2392;160;18;62;16
2393;160;19;65;32
2394;160;20;67;24
2395;160;21;69;24
2396;160;22;70;4
2397;160;23;73;16
2398;160;24;75;28
2399;160;25;77;28
2400;160;26;79;28
2401;161;12;46;40
2402;161;13;47;8
2403;161;14;50;32
2404;161;15;54;24
2405;161;16;57;18
2406;161;17;60;20
2407;161;18;62;16
2408;161;19;65;32
2409;161;20;67;24
2410;161;21;69;24
2411;161;22;70;4
2412;161;23;73;16
2413;161;24;75;28
2414;161;25;77;28
2415;161;26;79;28
2416;162;12;46;40
2417;162;13;48;32
2418;162;14;50;32
2419;162;15;54;24
2420;162;16;58;24
2421;162;17;60;20
2422;162;18;63;32
2423;162;19;65;32
2424;162;20;67;24
2425;162;21;69;24
2426;162;22;70;4
2427;162;23;73;16
2428;162;24;75;28
2429;162;25;77;28
2430;162;26;79;28
2431;163;12;46;40
2432;163;13;48;32
2433;163;14;50;32
2434;163;15;54;24
2435;163;16;58;24
2436;163;17;60;20
2437;163;18;62;16
2438;163;19;65;32
2439;163;20;67;24
2440;163;21;69;24
2441;163;22;70;4
2442;163;23;73;16
2443;163;24;75;28
2444;163;25;77;28
2445;163;26;79;28
2446;164;12;46;40
2447;164;13;48;32
2448;164;14;50;32
2449;164;15;54;24
2450;164;16;58;24
2451;164;17;60;20
2452;164;18;62;16
2453;164;19;65;32
2454;164;20;67;24
2455;164;21;69;24
2456;164;22;70;4
2457;164;23;72;4
2458;164;24;75;28
2459;164;25;77;28
2460;164;26;79;28
2461;165;12;46;40
2462;165;13;48;32
2463;165;14;50;32
2464;165;15;54;24
2465;165;16;58;24
2466;165;17;60;20
2467;165;18;63;32
2468;165;19;65;32
2469;165;20;67;24
2470;165;21;69;24
2471;165;22;70;4
2472;165;23;73;16
2473;165;24;75;28
2474;165;25;77;28
2475;165;26;79;28
2476;166;12;45;10
2477;166;13;47;8
2478;166;14;50;32
2479;166;15;51;6
2480;166;16;56;12
2481;166;17;60;20
2482;166;18;63;32
2483;166;19;64;8
2484;166;20;66;6
2485;166;21;68;6
2486;166;22;71;16
2487;166;23;72;4
2488;166;24;75;28
2489;166;25;77;28
2490;166;26;78;7
2491;167;12;46;40
2492;167;13;48;32
2493;167;14;50;32
2494;167;15;51;6
2495;167;16;58;24
2496;167;17;60;20
2497;167;18;63;32
2498;167;19;65;32
2499;167;20;67;24
2500;167;21;69;24
2501;167;22;70;4
2502;167;23;72;4
2503;167;24;75;28
2504;167;25;77;28
2505;167;26;79;28
2506;168;12;46;40
2507;168;13;48;32
2508;168;14;50;32
2509;168;15;54;24
2510;168;16;58;24
2511;168;17;60;20
2512;168;18;63;32
2513;168;19;65;32
2514;168;20;67;24
2515;168;21;69;24
2516;168;22;71;16
2517;168;23;73;16
2518;168;24;75;28
2519;168;25;77;28
2520;168;26;79;28
2521;169;12;46;40
2522;169;13;48;32
2523;169;14;50;32
2524;169;15;54;24
2525;169;16;58;24
2526;169;17;60;20
2527;169;18;63;32
2528;169;19;65;32
2529;169;20;67;24
2530;169;21;69;24
2531;169;22;71;16
2532;169;23;73;16
2533;169;24;75;28
2534;169;25;77;28
2535;169;26;79;28
2536;170;12;45;10
2537;170;13;48;32
2538;170;14;50;32
2539;170;15;54;24
2540;170;16;58;24
2541;170;17;60;20
2542;170;18;61;8
2543;170;19;65;32
2544;170;20;67;24
2545;170;21;69;24
2546;170;22;70;4
2547;170;23;73;16
2548;170;24;75;28
2549;170;25;77;28
2550;170;26;79;28
2551;171;12;46;40
2552;171;13;48;32
2553;171;14;50;32
2554;171;15;51;6
2555;171;16;58;24
2556;171;17;60;20
2557;171;18;63;32
2558;171;19;65;32
2559;171;20;67;24
2560;171;21;69;24
2561;171;22;70;4
2562;171;23;73;16
2563;171;24;75;28
2564;171;25;77;28
2565;171;26;79;28
2566;172;12;46;40
2567;172;13;48;32
2568;172;14;50;32
2569;172;15;54;24
2570;172;16;58;24
2571;172;17;60;20
2572;172;18;63;32
2573;172;19;65;32
2574;172;20;67;24
2575;172;21;69;24
2576;172;22;71;16
2577;172;23;73;16
2578;172;24;75;28
2579;172;25;77;28
2580;172;26;79;28
2581;173;12;45;10
2582;173;13;48;32
2583;173;14;50;32
2584;173;15;54;24
2585;173;16;58;24
2586;173;17;60;20
2587;173;18;63;32
2588;173;19;64;8
2589;173;20;67;24
2590;173;21;69;24
2591;173;22;70;4
2592;173;23;73;16
2593;173;24;75;28
2594;173;25;77;28
2595;173;26;79;28
2596;174;12;46;40
2597;174;13;48;32
2598;174;14;50;32
2599;174;15;54;24
2600;174;16;58;24
2601;174;17;60;20
2602;174;18;62;16
2603;174;19;65;32
2604;174;20;67;24
2605;174;21;69;24
2606;174;22;70;4
2607;174;23;73;16
2608;174;24;75;28
2609;174;25;77;28
2610;174;26;79;28
2611;175;12;45;10
2612;175;13;48;32
2613;175;14;50;32
2614;175;15;54;24
2615;175;16;58;24
2616;175;17;60;20
2617;175;18;62;16
2618;175;19;65;32
2619;175;20;67;24
2620;175;21;69;24
2621;175;22;70;4
2622;175;23;73;16
2623;175;24;75;28
2624;175;25;77;28
2625;175;26;79;28
2626;176;12;46;40
2627;176;13;48;32
2628;176;14;50;32
2629;176;15;54;24
